CMDLINE c:\users\avinash\appdata\local\programs\python\python36\python.exe 'minor_bkgrd sub code.py'
MEM 253.660156 1624677861.9301
MEM 254.035156 1624677862.0408
MEM 253.667969 1624677862.1502
MEM 253.667969 1624677862.2609
MEM 254.574219 1624677862.3715
MEM 254.519531 1624677862.4832
MEM 254.585938 1624677862.5932
MEM 254.308594 1624677862.7046
MEM 254.539062 1624677862.8133
MEM 253.882812 1624677862.9250
MEM 254.339844 1624677863.0357
MEM 254.582031 1624677863.1474
MEM 254.582031 1624677863.2571
MEM 253.683594 1624677863.3678
MEM 254.585938 1624677863.4795
MEM 253.683594 1624677863.5914
MEM 253.906250 1624677863.7029
MEM 254.582031 1624677863.8146
MEM 253.789062 1624677863.9263
MEM 254.261719 1624677864.0360
MEM 253.683594 1624677864.1470
MEM 254.035156 1624677864.2587
MEM 254.519531 1624677864.3704
MEM 253.820312 1624677864.4821
MEM 254.292969 1624677864.5928
MEM 253.683594 1624677864.7035
MEM 254.011719 1624677864.8152
MEM 254.515625 1624677864.9269
MEM 253.855469 1624677865.0386
MEM 254.312500 1624677865.1503
MEM 253.683594 1624677865.2610
MEM 254.039062 1624677865.3727
MEM 254.562500 1624677865.4834
MEM 254.582031 1624677865.5951
MEM 254.582031 1624677865.7038
MEM 253.683594 1624677865.8145
MEM 253.988281 1624677865.9262
MEM 254.421875 1624677866.0369
MEM 253.734375 1624677866.1486
MEM 254.207031 1624677866.2593
MEM 256.175781 1624677866.3700
MEM 255.179688 1624677866.4817
MEM 254.281250 1624677866.5934
MEM 254.316406 1624677866.7036
MEM 258.613281 1624677866.8144
MEM 254.582031 1624677866.9251
MEM 253.683594 1624677867.0359
MEM 254.585938 1624677867.1477
MEM 254.585938 1624677867.2574
MEM 253.941406 1624677867.3691
MEM 254.582031 1624677867.4798
MEM 253.941406 1624677867.5909
MEM 254.582031 1624677867.7008
MEM 253.734375 1624677867.8125
MEM 254.585938 1624677867.9242
MEM 258.792969 1624677868.0349
MEM 254.183594 1624677868.1456
MEM 254.582031 1624677868.2563
MEM 254.582031 1624677868.3680
MEM 253.683594 1624677868.4797
MEM 254.031250 1624677868.5914
MEM 254.472656 1624677868.7031
MEM 254.585938 1624677868.8148
MEM 254.582031 1624677868.9255
MEM 253.683594 1624677869.0362
MEM 254.582031 1624677869.1479
MEM 254.417969 1624677869.2596
MEM 253.839844 1624677869.3703
MEM 254.585938 1624677869.4819
MEM 254.585938 1624677869.5935
MEM 254.199219 1624677869.7029
MEM 254.582031 1624677869.8146
MEM 254.582031 1624677869.9252
MEM 253.683594 1624677870.0359
MEM 253.972656 1624677870.1477
MEM 254.398438 1624677870.2584
MEM 253.789062 1624677870.3691
MEM 254.246094 1624677870.4788
MEM 257.894531 1624677870.5895
MEM 254.582031 1624677870.6996
MEM 254.613281 1624677870.8106
MEM 254.613281 1624677870.9213
MEM 254.597656 1624677871.0330
MEM 255.085938 1624677871.1447
MEM 255.457031 1624677871.2564
MEM 255.558594 1624677871.3681
MEM 255.558594 1624677871.4798
MEM 255.558594 1624677871.5915
MEM 254.804688 1624677871.7012
MEM 255.558594 1624677871.8114
MEM 255.308594 1624677871.9221
MEM 256.691406 1624677872.0318
MEM 255.558594 1624677872.1426
MEM 254.656250 1624677872.2532
MEM 254.878906 1624677872.3640
MEM 255.492188 1624677872.4757
MEM 255.558594 1624677872.5864
MEM 255.558594 1624677872.6981
MEM 255.558594 1624677872.8093
MEM 255.558594 1624677872.9200
MEM 255.558594 1624677873.0307
MEM 255.558594 1624677873.1404
MEM 255.558594 1624677873.2521
MEM 255.382812 1624677873.3628
MEM 254.812500 1624677873.4745
MEM 255.363281 1624677873.5862
MEM 258.199219 1624677873.6959
MEM 255.558594 1624677873.8072
MEM 255.558594 1624677873.9189
MEM 255.554688 1624677874.0286
MEM 254.656250 1624677874.1403
MEM 254.968750 1624677874.2520
MEM 255.558594 1624677874.3617
MEM 255.558594 1624677874.4734
MEM 255.558594 1624677874.5849
MEM 255.558594 1624677874.6957
MEM 255.558594 1624677874.8059
MEM 254.773438 1624677874.9176
MEM 255.574219 1624677875.0283
MEM 255.574219 1624677875.1390
MEM 255.574219 1624677875.2497
MEM 259.730469 1624677875.3604
MEM 255.574219 1624677875.4721
MEM 255.574219 1624677875.5828
MEM 255.574219 1624677875.6938
MEM 255.574219 1624677875.8038
MEM 255.574219 1624677875.9155
MEM 255.574219 1624677876.0262
MEM 255.574219 1624677876.1359
MEM 255.574219 1624677876.2476
MEM 255.574219 1624677876.3593
MEM 255.574219 1624677876.4710
MEM 255.574219 1624677876.5817
MEM 255.574219 1624677876.6924
MEM 256.187500 1624677876.8026
MEM 255.570312 1624677876.9143
MEM 255.570312 1624677877.0250
MEM 255.570312 1624677877.1357
MEM 255.289062 1624677877.2474
MEM 255.574219 1624677877.3571
MEM 255.570312 1624677877.4688
MEM 255.570312 1624677877.5806
MEM 255.574219 1624677877.6913
MEM 255.574219 1624677877.8032
MEM 255.574219 1624677877.9143
MEM 255.574219 1624677878.0240
MEM 258.214844 1624677878.1336
MEM 255.570312 1624677878.2443
MEM 255.574219 1624677878.3560
MEM 255.574219 1624677878.4677
MEM 255.574219 1624677878.5794
MEM 255.574219 1624677878.6892
MEM 255.578125 1624677878.8009
MEM 255.578125 1624677878.9121
MEM 255.574219 1624677879.0218
MEM 254.675781 1624677879.1335
MEM 255.578125 1624677879.2452
MEM 255.578125 1624677879.3569
MEM 255.578125 1624677879.4676
MEM 254.675781 1624677879.5783
MEM 255.015625 1624677879.6890
MEM 255.574219 1624677879.7997
MEM 254.792969 1624677879.9109
MEM 255.355469 1624677880.0217
MEM 255.578125 1624677880.1323
MEM 255.578125 1624677880.2430
MEM 258.578125 1624677880.3547
MEM 255.574219 1624677880.4655
MEM 255.578125 1624677880.5762
MEM 255.578125 1624677880.6869
MEM 254.675781 1624677880.7985
MEM 255.574219 1624677880.9098
MEM 254.675781 1624677881.0215
MEM 255.578125 1624677881.1318
MEM 255.355469 1624677881.2435
MEM 255.578125 1624677881.3552
MEM 255.332031 1624677881.4659
MEM 254.714844 1624677881.5766
MEM 255.578125 1624677881.6873
MEM 256.222656 1624677881.7980
MEM 255.574219 1624677881.9083
MEM 255.578125 1624677882.0190
MEM 255.578125 1624677882.1307
MEM 255.578125 1624677882.2414
MEM 255.500000 1624677882.3521
MEM 255.578125 1624677882.4638
MEM 255.578125 1624677882.5745
MEM 255.359375 1624677882.6852
MEM 260.011719 1624677882.7962
MEM 255.175781 1624677882.9072
MEM 255.601562 1624677883.0189
MEM 255.597656 1624677883.1296
MEM 255.597656 1624677883.2413
MEM 255.601562 1624677883.3520
MEM 255.601562 1624677883.4627
MEM 255.601562 1624677883.5734
MEM 255.597656 1624677883.6851
MEM 257.828125 1624677883.7948
MEM 255.597656 1624677883.9057
MEM 255.601562 1624677884.0174
MEM 255.601562 1624677884.1291
MEM 255.597656 1624677884.2408
MEM 255.597656 1624677884.3515
MEM 255.597656 1624677884.4632
MEM 255.597656 1624677884.5749
MEM 255.601562 1624677884.6866
MEM 255.601562 1624677884.7983
MEM 255.601562 1624677884.9098
MEM 255.601562 1624677885.0213
MEM 255.601562 1624677885.1320
MEM 255.601562 1624677885.2437
MEM 255.601562 1624677885.3541
MEM 254.699219 1624677885.4648
MEM 255.601562 1624677885.5745
MEM 255.601562 1624677885.6853
MEM 255.601562 1624677885.7970
MEM 255.601562 1624677885.9077
MEM 254.699219 1624677886.0170
MEM 255.601562 1624677886.1277
MEM 254.718750 1624677886.2394
MEM 255.601562 1624677886.3511
MEM 255.601562 1624677886.4628
FUNC __main__.detect 57.9531 1624677853.5244 67.7578 1624677892.0409 0
MEM 255.601562 1624677886.5725
MEM 257.566406 1624677886.6842
MEM 255.601562 1624677886.7959
MEM 255.539062 1624677886.9056
MEM 255.601562 1624677887.0163
MEM 255.597656 1624677887.1280
MEM 255.601562 1624677887.2397
MEM 255.601562 1624677887.3494
MEM 255.601562 1624677887.4601
MEM 255.601562 1624677887.5718
MEM 255.601562 1624677887.6825
MEM 255.601562 1624677887.7932
MEM 255.593750 1624677887.9039
MEM 255.593750 1624677888.0142
MEM 255.175781 1624677888.1248
MEM 255.539062 1624677888.2366
MEM 255.593750 1624677888.3483
MEM 255.593750 1624677888.4589
MEM 255.593750 1624677888.5707
MEM 255.593750 1624677888.6814
MEM 255.593750 1624677888.7930
MEM 255.593750 1624677888.9033
MEM 255.593750 1624677889.0146
MEM 254.847656 1624677889.1253
MEM 255.593750 1624677889.2360
MEM 255.593750 1624677889.3477
MEM 255.593750 1624677889.4574
MEM 254.699219 1624677889.5681
MEM 254.859375 1624677889.6798
MEM 255.589844 1624677889.7915
MEM 255.593750 1624677889.9034
MEM 255.593750 1624677890.0134
MEM 255.308594 1624677890.1252
MEM 255.593750 1624677890.2358
MEM 259.609375 1624677890.3475
MEM 255.054688 1624677890.4562
MEM 255.441406 1624677890.5680
MEM 257.324219 1624677890.6787
MEM 255.617188 1624677890.7894
MEM 254.726562 1624677890.9011
MEM 255.621094 1624677891.0123
MEM 254.726562 1624677891.1240
MEM 254.949219 1624677891.2347
MEM 255.453125 1624677891.3464
MEM 255.617188 1624677891.4571
MEM 255.617188 1624677891.5678
MEM 254.742188 1624677891.6795
MEM 255.617188 1624677891.7884
MEM 255.617188 1624677891.9002
MEM 215.308594 1624677892.0121
MEM 60.406250 1624677892.1309
