CMDLINE c:\users\avinash\appdata\local\programs\python\python36\python.exe 'minor_bkgrd sub code.py'
MEM 254.960938 1624567923.6895
MEM 255.937500 1624567923.8006
MEM 255.027344 1624567923.9121
MEM 254.402344 1624567924.0219
MEM 254.953125 1624567924.1335
MEM 254.265625 1624567924.2448
MEM 255.058594 1624567924.3558
MEM 254.605469 1624567924.4672
MEM 254.164062 1624567924.5777
MEM 255.937500 1624567924.6883
MEM 255.937500 1624567924.7996
MEM 254.671875 1624567924.9112
MEM 255.058594 1624567925.0223
MEM 254.882812 1624567925.1337
MEM 254.281250 1624567925.2456
MEM 254.835938 1624567925.3542
MEM 254.191406 1624567925.4647
MEM 255.050781 1624567925.5764
MEM 254.496094 1624567925.6875
MEM 254.167969 1624567925.7979
MEM 255.058594 1624567925.9095
MEM 255.058594 1624567926.0193
MEM 254.164062 1624567926.1310
MEM 254.222656 1624567926.2420
MEM 67.968750 1624567926.3510
MEM 67.968750 1624567926.4582
MEM 67.972656 1624567926.5684
